iter	Logloss
166	0.0005070079565
167	0.0005017750263
168	0.0004961326122
169	0.000490729332
170	0.0004862798452
171	0.0004808728397
172	0.0004758582413
173	0.000470890671
174	0.0004675867558
175	0.0004641472995
176	0.0004609921873
177	0.000456710279
178	0.0004528348446
179	0.0004486732185
180	0.0004449916482
181	0.0004406583309
182	0.0004368032813
183	0.0004331156015
184	0.0004289398789
185	0.0004253103137
186	0.0004216876626
187	0.0004188515544
188	0.0004152867198
189	0.0004124627709
190	0.0004087125659
191	0.0004060453176
192	0.0004022700191
193	0.0003992903233
194	0.0003961667418
195	0.0003933861256
196	0.0003909230828
197	0.0003893252611
198	0.0003860721588
199	0.0003826556206
200	0.0003790383935
201	0.0003758937716
202	0.0003732084632
203	0.0003698985577
204	0.0003684441149
205	0.000365446806
206	0.0003628048599
207	0.000360294193
208	0.0003571994305
209	0.0003558014035
210	0.0003529091775
211	0.0003503651023
212	0.000348321557
213	0.0003460630774
214	0.0003442901671
215	0.0003415317535
216	0.0003386077583
217	0.0003386033177
218	0.0003369335532
219	0.0003348504603
220	0.0003321436048
221	0.0003321452737
222	0.0003321452737
223	0.0003295244575
224	0.0003295159936
225	0.0003295155168
226	0.000327031225
227	0.0003270329833
228	0.0003270294368
229	0.0003249526024
230	0.0003249438703
231	0.0003249385953
232	0.000324935019
233	0.0003249334693
234	0.0003231286407
235	0.0003231313229
236	0.0003231275082
237	0.0003231237233
238	0.0003222561181
239	0.0003201081157
240	0.0003201037645
241	0.0003200936913
242	0.0003200959265
243	0.0003200917244
244	0.0003189694285
245	0.0003189636469
246	0.0003189604878
247	0.000318962872
248	0.0003189570904
249	0.0003189595342
250	0.0003189456761
251	0.0003178704381
252	0.0003178656101
253	0.0003178598285
254	0.0003154649734
255	0.0003154639602
256	0.0003154525757
257	0.000315443635
258	0.0003145140111
259	0.0003145188093
260	0.0003125083447
261	0.0003122406602
262	0.0003108116984
263	0.0003108099997
264	0.0003107974231
265	0.0003107794523
266	0.0003107820153
267	0.0003107780218
268	0.0003107681572
269	0.0003107335567
270	0.0003106859028
271	0.0003106842637
272	0.0003106851578
273	0.0003106797934
274	0.0003106791377
275	0.0003106734753
276	0.00031067276
277	0.0003087162971
278	0.0003087103963
279	0.0003087099791
280	0.0003087055385
281	0.0003067334294
282	0.0003067327738
283	0.0003067295253
284	0.0003067293167
285	0.0003067244291
286	0.0003067258894
287	0.0003067207336
288	0.0003067207336
289	0.0003053065836
290	0.0003053103983
291	0.0003033798635
292	0.0003033836484
293	0.000303377986
294	0.0003033738732
295	0.0003017430604
296	0.000301739037
297	0.0003017393947
298	0.0003017392159
299	0.0003017386198
300	0.0003017233014
301	0.0003017190099
302	0.0003017190993
303	0.0003017173409
304	0.0003017095327
305	0.0003017041087
306	0.0002998317182
307	0.0002979674041
308	0.000297944963
309	0.0002979442477
310	0.0002967654467
311	0.0002967666984
312	0.0002967642844
313	0.0002967575192
314	0.000296754837
315	0.00029675439
316	0.0002967573702
317	0.0002967555523
318	0.0002967559695
319	0.0002950208485
320	0.0002950136065
321	0.0002950131893
322	0.0002931956053
323	0.0002931978405
324	0.0002931978405
325	0.0002931907177
326	0.0002931907177
327	0.000293189764
328	0.0002931870222
329	0.0002931870222
330	0.0002931862175
331	0.0002931841612
332	0.000293186456
333	0.000293187201
334	0.0002914332151
335	0.0002909020782
336	0.000290893048
337	0.0002908982635
338	0.0002908906937
339	0.0002908917665
340	0.0002908774018
341	0.0002908713818
342	0.0002908696532
343	0.0002908669114
344	0.0002908634543
345	0.0002908536196
346	0.0002908472717
347	0.0002908427715
348	0.0002891288698
349	0.0002881987095
350	0.0002881971598
351	0.0002881906629
352	0.0002881881595
353	0.0002881836891
354	0.0002881813049
355	0.0002881754935
356	0.0002881745696
357	0.000287335664
358	0.0002873342037
359	0.0002873246968
360	0.000287320435
361	0.0002864331603
362	0.0002864256203
363	0.0002864245474
364	0.0002864208221
365	0.0002864203453
366	0.0002864201665
367	0.0002864201665
368	0.0002864252329
369	0.0002855873406
370	0.0002855873406
371	0.0002855792046
372	0.0002855828404
373	0.0002855828404
374	0.0002855807245
375	0.0002855807245
376	0.0002855807245
377	0.0002855787873
378	0.0002855751216
379	0.0002855751216
380	0.0002855751216
381	0.0002855751216
382	0.0002855751216
383	0.0002855701149
384	0.0002848535776
385	0.0002848475873
386	0.0002848434448
387	0.0002848396301
388	0.00028483513
389	0.0002848251462
390	0.0002848173976
391	0.0002848188281
392	0.0002848132551
393	0.0002848082781
394	0.0002848053277
395	0.0002847990692
396	0.0002847877443
397	0.0002847800851
398	0.0002847745419
399	0.0002847731709
400	0.0002847731709
401	0.0002847721279
402	0.0002847704589
403	0.000284769088
404	0.0002847387493
405	0.0002847363353
406	0.0002847326696
407	0.0002847297788
408	0.0002847252488
409	0.0002847292721
410	0.0002847227454
411	0.0002847295702
412	0.0002847274244
413	0.0002847284079
414	0.0002847191393
415	0.0002847111225
416	0.0002847145498
417	0.0002847102582
418	0.0002847139835
419	0.0002847123146
420	0.0002847090662
421	0.0002847062647
422	0.000284706533
423	0.000284701407
424	0.0002847042382
425	0.0002847020626
426	0.0002846990824
427	0.0002847004235
428	0.0002847015262
429	0.0002846983075
430	0.0002846927047
431	0.0002846933007
432	0.0002846890986
433	0.0002846878171
434	0.0002846875191
435	0.0002846900225
436	0.0002846856415
437	0.0002846824527
438	0.0002846809328
439	0.0002846755087
440	0.0002846736908
441	0.0002846746445
442	0.0002846764326
443	0.0002846725583
444	0.0002846676409
445	0.0002846657634
446	0.000284662962
447	0.0002846652269
448	0.0002846599221
449	0.0002846610546
450	0.0002846574485
451	0.0002846539021
452	0.0002846518755
453	0.0002846512198
454	0.0002846490145
455	0.000284644872
456	0.0002846455872
457	0.0002846448421
458	0.0002846436799
459	0.0002846378684
460	0.0002846409082
461	0.0002846329808
462	0.0002846352458
463	0.0002846329212
464	0.0002846341729
465	0.0002846262157
466	0.0002846271396
467	0.0002846243978
468	0.0002846264243
469	0.000284624368
470	0.0002846211493
471	0.0002846214771
472	0.0002846140563
473	0.0002846162617
474	0.0002846165299
475	0.0002846132517
476	0.0002846111059
477	0.0002846132517
478	0.0002846071124
479	0.0002846114933
480	0.0002846103907
481	0.0002845996618
482	0.0002846029401
483	0.00028459692
484	0.0002845950425
485	0.000284592092
486	0.0002845990062
487	0.0002845961452
488	0.0002845919728
489	0.0002845858634
490	0.0002845817208
491	0.0002845832407
492	0.0002845828533
493	0.0002845802903
494	0.0002845809758
495	0.0002845734954
496	0.0002845790386
497	0.0002845740914
498	0.0002845701277
499	0.0002845724225
500	0.0002845672071
501	0.0002845673561
502	0.0002845665216
503	0.0002845587134
504	0.0002845599651
505	0.0002845658362
506	0.0002845543027
507	0.0002845547199
508	0.0002845488489
509	0.000284553647
510	0.0002845481336
511	0.0002845463753
512	0.0002845416367
513	0.0002845418453
514	0.000284542799
515	0.0002845398784
516	0.0002845382392
517	0.0002845353186
518	0.0002845381498
519	0.0002845353484
520	0.0002845320404
521	0.0002845322192
522	0.0002845291793
523	0.0002845236063
524	0.0002845218778
525	0.0002845250368
526	0.000284515053
527	0.0002845157385
528	0.0002845150232
529	0.0002845124602
530	0.0002845045924
531	0.0002845116854
532	0.0002845065594
533	0.0002845054269
534	0.0002845022678
535	0.0002845027447
536	0.0002845020592
537	0.0002844990492
538	0.0002844982743
539	0.0002844977677
540	0.0002844945192
541	0.0002844941914
542	0.0002844967842
543	0.0002844854593
544	0.0002844852805
545	0.0002844839394
546	0.0002844814658
547	0.0002844732106
548	0.0002844742537
549	0.0002844727039
550	0.0002844712436
551	0.0002844696939
552	0.0002844676375
553	0.0002844662666
554	0.000284463048
555	0.0002844629288
556	0.0002844613791
557	0.00028445822
558	0.0002844583988
559	0.000284452796
560	0.0002844575047
561	0.0002844555378
562	0.0002844484448
563	0.000284453243
564	0.0002844455242
565	0.0002844488323
566	0.0002844483554
567	0.0002844450176
568	0.0002844467163
569	0.0002844449878
570	0.0002844396234
571	0.0002844357491
572	0.0002844345272
573	0.0002844336033
574	0.0002844294608
575	0.0002844269276
576	0.0002844316959
577	0.000284430325
578	0.0002844200134
579	0.0002844200134
580	0.0002844133675
581	0.0002844099998
582	0.000284403652
583	0.0002844048142
584	0.0002844001651
585	0.000284395963
586	0.0002843901515
587	0.0002843895555
588	0.0002843837142
589	0.0002843847275
590	0.0002843787968
591	0.0002843797803
592	0.0002843726873
593	0.0002843679488
594	0.0002843677998
595	0.0002843656242
596	0.0002843644321
597	0.0002843673527
598	0.0002843583524
599	0.0002843548059
600	0.0002843523026
601	0.0002843469679
602	0.0002843486071
603	0.0002843495309
604	0.0002843467593
605	0.0002843423486
606	0.0002843368053
607	0.0002843402028
608	0.0002843287587
609	0.0002843278944
610	0.000284321785
611	0.0002843194008
612	0.0002843219638
613	0.0002843111157
614	0.0002843050957
615	0.0002843103409
616	0.0002842984796
617	0.0002842995524
618	0.0002842957079
619	0.000284288913
620	0.0002842868865
621	0.0002842815816
622	0.0002842832506
623	0.000284275651
624	0.0002842696309
625	0.0002842677832
626	0.0002842647433
627	0.0002842663229
628	0.0002842564285
629	0.0002842521071
630	0.0002842498422
631	0.0002842440605
632	0.0002842386961
633	0.000284237057
634	0.0002842370868
635	0.0002842303514
636	0.0002842285633
637	0.0002842254341
638	0.0002842203379
639	0.0002842158973
640	0.0002842126489
641	0.0002842089236
642	0.0002842029631
643	0.0002842021585
644	0.0002841966748
645	0.000284190923
646	0.0002841872573
647	0.0002841798663
648	0.0002841822803
649	0.0002841787338
650	0.0002841720581
651	0.0002841717303
652	0.0002841668129
653	0.0002841638327
654	0.0002841585875
655	0.0002841525376
656	0.0002841545343
657	0.0002841516137
658	0.000284142971
659	0.0002841424644
660	0.0002841377854
661	0.000284134388
662	0.0002841325998
663	0.0002841227651
664	0.000284124583
665	0.0002841218114
666	0.0002841130495
667	0.0002841157615
668	0.0002841100097
669	0.000284108758
670	0.0002841080427
671	0.0002841036916
672	0.0002840975821
673	0.0002840907276
674	0.00028408584
675	0.000284088254
676	0.000284086585
677	0.0002840852439
678	0.0002840786576
679	0.0002840767503
680	0.0002840685546
681	0.00028406775
682	0.0002840642333
683	0.0002840572596
684	0.0002840508223
685	0.0002840564847
686	0.0002840538621
687	0.0002840482593
688	0.0002840458751
689	0.0002840429544
690	0.0002840378582
691	0.0002840383947
692	0.0002840340734
693	0.0002840284705
694	0.0002840305269
695	0.0002840236723
696	0.0002840239108
697	0.0002840160728
698	0.0002840180397
699	0.0002840139866
700	0.0002840077579
701	0.0002840093374
702	0.0002839977443
703	0.0002840002179
704	0.000283996433
705	0.0002839874923
706	0.0002839842737
707	0.0002839855254
708	0.0002839816809
709	0.0002839744091
710	0.0002839707732
711	0.0002839694023
712	0.0002839577198
713	0.0002839596272
714	0.0002839556336
715	0.0002839511037
716	0.0002839545012
717	0.000283947289
718	0.0002839480639
719	0.0002839425206
720	0.000283942461
721	0.0002839417756
722	0.0002839413285
723	0.0002839388251
724	0.0002839395404
725	0.0002836659551
726	0.0002836520374
727	0.0002836461365
728	0.0002836084366
729	0.0002836000323
730	0.0002835943699
731	0.0002835872173
732	0.0002835811377
733	0.0002835741043
734	0.0002835630178
735	0.0002835537791
736	0.0002835559845
737	0.0002835493982
738	0.0002835407257
739	0.0002835339308
740	0.0002835271358
741	0.0002835182846
742	0.0002835108638
743	0.0002835044861
744	0.0002835000157
745	0.000283500433
746	0.0002834978402
747	0.0002834950984
748	0.0002834914923
749	0.000283493638
750	0.0002834916711
751	0.0002834884524
752	0.000283490628
753	0.0002834882736
754	0.0002834833264
755	0.0002834814191
756	0.000283480227
757	0.0002834784389
758	0.0002834739387
759	0.0002834711671
760	0.0002834726572
761	0.0002834742069
762	0.0002834739387
763	0.0002834715247
764	0.000283467859
765	0.0002834624052
766	0.0002834664583
767	0.0002834600508
768	0.0002834581137
769	0.000283456862
770	0.0002834601402
771	0.0002834560275
772	0.000283455193
773	0.0002834558189
774	0.0002834504247
775	0.00028344661
776	0.0002834455371
777	0.0002834431529
778	0.0002834390998
779	0.000283439666
780	0.0002834379673
781	0.0002834355533
782	0.0002834380269
783	0.0002834334075
784	0.0002834290564
785	0.0002834293842
786	0.0002834310532
787	0.0002834221721
788	0.0002834229469
789	0.0002834227085
790	0.0002834153771
791	0.0002834185362
792	0.0002834157944
793	0.0002834115028
794	0.0002834134102
795	0.0002834108472
796	0.0002834072113
797	0.0002834069133
798	0.0002834027112
799	0.0002834033072
800	0.0002833981216
801	0.0002833997309
802	0.0002834015191
803	0.0002833994627
804	0.0002833907008
805	0.0002833936214
806	0.0002833968997
807	0.000283385396
808	0.0002833889723
809	0.0002833901644
810	0.0002833885252
811	0.0002833851576
812	0.0002833845615
813	0.0002833861411
814	0.0002833812535
815	0.0002833787799
816	0.0002833746672
817	0.0002833713293
818	0.0002833708525
819	0.0002833704054
820	0.0002833691239
821	0.0002833679914
822	0.0002833639085
823	0.0002833612561
824	0.0002833632231
825	0.00028335464
826	0.0002833520472
827	0.0002833516002
828	0.0002833518386
829	0.0002833545208
830	0.000283352375
831	0.0002833457589
832	0.0002833463848
833	0.0002833459973
834	0.000283344686
835	0.0002833399773
836	0.0002833422422
837	0.0002833403349
838	0.0002833347917
839	0.000283334285
840	0.0002833290696
841	0.0002833300829
842	0.0002833227515
843	0.0002833240032
844	0.0002833224535
845	0.0002833220661
846	0.0002833182812
847	0.0002833138108
848	0.0002833070755
849	0.0002833090425
850	0.0002833016515
851	0.000283300221
852	0.0002832940817
853	0.0002832927704
854	0.0002832920253
855	0.0002832848132
856	0.0002832837701
857	0.0002832897305
858	0.0002832777202
859	0.0002832839489
860	0.0002832772434
861	0.0002832708657
862	0.0002832657695
863	0.0002832709551
864	0.0002832631469
865	0.0002832556665
866	0.0002832579613
867	0.0002832474709
868	0.0002832432687
869	0.0002832393348
870	0.000283236742
871	0.0002832383811
872	0.0002832399607
873	0.0002832295895
874	0.000283224225
875	0.0002832244635
876	0.0002832192779
877	0.0002832163572
878	0.0002832095027
879	0.0002832040191
880	0.0002832039595
881	0.0002831959426
882	0.0002831932604
883	0.0002831890583
884	0.0002831884623
885	0.0002831851244
886	0.0002831804156
887	0.0002831836343
888	0.0002831809521
889	0.0002831709683
890	0.0002831733227
891	0.0002831687331
892	0.0002831612229
893	0.0002831627429
894	0.0002831628323
895	0.000283158958
896	0.0002831541002
897	0.0002831485569
898	0.0002831467986
899	0.0002831383348
900	0.0002831340432
901	0.000283131659
902	0.0002831258476
903	0.0002831234336
904	0.0002831200063
905	0.0002831119299
906	0.0002831093967
907	0.0002831086218
908	0.0002831030786
909	0.0002830966413
910	0.0002830953002
911	0.0002830922902
912	0.0002830862999
913	0.0002830855846
914	0.0002830811739
915	0.0002830797136
916	0.000283077389
917	0.0002830703855
918	0.0002830654681
919	0.0002830622494
920	0.0002830615044
921	0.000283056438
922	0.0002830560207
923	0.0002830507755
924	0.0002830460668
925	0.0002830455303
926	0.00028304407
927	0.0002830431759
928	0.0002830378115
929	0.0002830318213
930	0.0002830311656
931	0.0002830322385
932	0.0002830284238
933	0.0002830220163
934	0.0002830252647
935	0.0002830154598
936	0.0002830123901
937	0.0002830108404
938	0.0002830085754
939	0.000282998085
940	0.0002829963565
941	0.0002829919159
942	0.0002829915583
943	0.0002829864323
944	0.0002829875052
945	0.0002829806507
946	0.0002829786241
947	0.000282974869
948	0.0002829735875
949	0.0002829709351
950	0.0002829678655
951	0.0002829651833
952	0.0002829615772
953	0.0002829603255
954	0.0002829554975
955	0.0002829520106
956	0.0002829478979
957	0.0002829429507
958	0.0002829412222
959	0.0002829350829
960	0.0002829343677
961	0.0002829295993
962	0.0002829271555
963	0.0002829207778
964	0.0002829198837
965	0.0002829131186
966	0.000282907933
967	0.0002829059362
968	0.000282905519
969	0.0002829025984
970	0.0002828997374
971	0.0002828956842
972	0.0002828933001
973	0.0002828884721
974	0.0002828879952
975	0.0002828837931
976	0.0002828835249
977	0.0002828778625
978	0.0002828727961
979	0.0002828708291
980	0.0002828668058
981	0.0002828574181
982	0.0002828531265
983	0.0002828488946
984	0.0002828439474
985	0.0002828410268
986	0.0002828378081
987	0.0002828343213
988	0.0002828302383
989	0.0002828264236
990	0.0002828228474
991	0.0002828230858
992	0.0002828154564
993	0.0002828073502
994	0.0002828117311
995	0.0002828061581
996	0.0002827987075
997	0.0002827999592
998	0.0002827973664
999	0.0002827941775
